Unnamed: 0,Date,Debt,Percentage,Debt_per_capita
9605,1997-06-18,326860.0,65.06,8161 
9604,1997-06-17,326860.0,65.06,8161 
9603,1997-06-16,326860.0,65.06,8161 
9600,1997-06-13,326860.0,65.06,8161 
9599,1997-06-12,326860.0,65.06,8161 
9598,1997-06-11,326860.0,65.06,8161 
9597,1997-06-10,326860.0,65.06,8161 
9596,1997-06-09,326860.0,65.06,8161 
9593,1997-06-06,326860.0,65.06,8161 
9592,1997-06-05,326860.0,65.06,8161 
9591,1997-06-04,326860.0,65.06,8161 
9590,1997-06-03,326860.0,65.06,8161 
9589,1997-06-02,326860.0,65.06,8161 
9587,1997-07-31,327154.0,65.12,8169 
9586,1997-07-30,327154.0,65.12,8169 
9585,1997-07-29,327154.0,65.12,8169 
9584,1997-07-28,327154.0,65.12,8169 
9580,1997-07-24,327154.0,65.12,8169 
9579,1997-07-23,327154.0,65.12,8169 
9578,1997-07-22,327154.0,65.12,8169 
9577,1997-07-21,327154.0,65.12,8169 
9574,1997-07-18,327154.0,65.12,8169 
9573,1997-07-17,327154.0,65.12,8169 
9572,1997-07-16,327154.0,65.12,8169 
9571,1997-07-15,327154.0,65.12,8169 
9570,1997-07-14,327154.0,65.12,8169 
9567,1997-07-11,327154.0,65.12,8169 
9566,1997-07-10,327154.0,65.12,8169 
9565,1997-07-09,327154.0,65.12,8169 
9564,1997-07-08,327154.0,65.12,8169 
9563,1997-07-07,327154.0,65.12,8169 
9560,1997-07-04,327154.0,65.12,8169 
9559,1997-07-03,327154.0,65.12,8169 
9558,1997-07-02,327154.0,65.12,8169 
9557,1997-07-01,327154.0,65.12,8169 
9554,1997-08-29,330666.0,65.82,8256 
9553,1997-08-28,330666.0,65.82,8256 
9552,1997-08-27,330666.0,65.82,8256 
9551,1997-08-26,330666.0,65.82,8256 
9550,1997-08-25,330666.0,65.82,8256 
9547,1997-08-22,330666.0,65.82,8256 
9546,1997-08-21,330666.0,65.82,8256 
9545,1997-08-20,330666.0,65.82,8256 
9544,1997-08-19,330666.0,65.82,8256 
9543,1997-08-18,330666.0,65.82,8256 
9539,1997-08-14,330666.0,65.82,8256 
9538,1997-08-13,330666.0,65.82,8256 
9537,1997-08-12,330666.0,65.82,8256 
9536,1997-08-11,330666.0,65.82,8256 
9533,1997-08-08,330666.0,65.82,8256 
9532,1997-08-07,330666.0,65.82,8256 
9531,1997-08-06,330666.0,65.82,8256 
9530,1997-08-05,330666.0,65.82,8256 
9529,1997-08-04,330666.0,65.82,8256 
9526,1997-08-01,330666.0,65.82,8256 
9525,1997-09-30,330961.0,64.97,8264 
9524,1997-09-29,330961.0,64.97,8264 
9521,1997-09-26,330961.0,64.97,8264 
9520,1997-09-25,330961.0,64.97,8264 
9519,1997-09-24,330961.0,64.97,8264 
9518,1997-09-23,330961.0,64.97,8264 
9517,1997-09-22,330961.0,64.97,8264 
9514,1997-09-19,330961.0,64.97,8264 
9513,1997-09-18,330961.0,64.97,8264 
9512,1997-09-17,330961.0,64.97,8264 
9511,1997-09-16,330961.0,64.97,8264 
9510,1997-09-15,330961.0,64.97,8264 
9507,1997-09-12,330961.0,64.97,8264 
9506,1997-09-11,330961.0,64.97,8264 
9505,1997-09-10,330961.0,64.97,8264 
9504,1997-09-09,330961.0,64.97,8264 
9503,1997-09-08,330961.0,64.97,8264 
9500,1997-09-05,330961.0,64.97,8264 
9499,1997-09-04,330961.0,64.97,8264 
9498,1997-09-03,330961.0,64.97,8264 
9497,1997-09-02,330961.0,64.97,8264 
9496,1997-09-01,330961.0,64.97,8264 
9495,1997-10-31,330723.0,64.92,8258 
9494,1997-10-30,330723.0,64.92,8258 
9493,1997-10-29,330723.0,64.92,8258 
9492,1997-10-28,330723.0,64.92,8258 
9491,1997-10-27,330723.0,64.92,8258 
9488,1997-10-24,330723.0,64.92,8258 
9487,1997-10-23,330723.0,64.92,8258 
9486,1997-10-22,330723.0,64.92,8258 
9485,1997-10-21,330723.0,64.92,8258 
9484,1997-10-20,330723.0,64.92,8258 
9481,1997-10-17,330723.0,64.92,8258 
9480,1997-10-16,330723.0,64.92,8258 
9479,1997-10-15,330723.0,64.92,8258 
9478,1997-10-14,330723.0,64.92,8258 
9477,1997-10-13,330723.0,64.92,8258 
9474,1997-10-10,330723.0,64.92,8258 
9473,1997-10-09,330723.0,64.92,8258 
9472,1997-10-08,330723.0,64.92,8258 
9471,1997-10-07,330723.0,64.92,8258 
9470,1997-10-06,330723.0,64.92,8258 
9467,1997-10-03,330723.0,64.92,8258 
9466,1997-10-02,330723.0,64.92,8258 
9465,1997-10-01,330723.0,64.92,8258 
9462,1997-11-28,329328.0,64.65,8223 
9461,1997-11-27,329328.0,64.65,8223 
9460,1997-11-26,329328.0,64.65,8223 
9459,1997-11-25,329328.0,64.65,8223 
9458,1997-11-24,329328.0,64.65,8223 
9455,1997-11-21,329328.0,64.65,8223 
9454,1997-11-20,329328.0,64.65,8223 
9453,1997-11-19,329328.0,64.65,8223 
9452,1997-11-18,329328.0,64.65,8223 
9451,1997-11-17,329328.0,64.65,8223 
9448,1997-11-14,329328.0,64.65,8223 
9447,1997-11-13,329328.0,64.65,8223 
9446,1997-11-12,329328.0,64.65,8223 
9445,1997-11-11,329328.0,64.65,8223 
9444,1997-11-10,329328.0,64.65,8223 
9441,1997-11-07,329328.0,64.65,8223 
9440,1997-11-06,329328.0,64.65,8223 
9439,1997-11-05,329328.0,64.65,8223 
9438,1997-11-04,329328.0,64.65,8223 
9437,1997-11-03,329328.0,64.65,8223 
9434,1997-12-31,333627.0,64.25,8311 
9433,1997-12-30,333627.0,64.25,8311 
9432,1997-12-29,333627.0,64.25,8311 
9429,1997-12-26,333627.0,64.25,8311 
9426,1997-12-23,333627.0,64.25,8311 
9425,1997-12-22,333627.0,64.25,8311 
9422,1997-12-19,333627.0,64.25,8311 
9421,1997-12-18,333627.0,64.25,8311 
9420,1997-12-17,333627.0,64.25,8311 
9419,1997-12-16,333627.0,64.25,8311 
9418,1997-12-15,333627.0,64.25,8311 
9415,1997-12-12,333627.0,64.25,8311 
9414,1997-12-11,333627.0,64.25,8311 
9413,1997-12-10,333627.0,64.25,8311 
9412,1997-12-09,333627.0,64.25,8311 
9408,1997-12-05,333627.0,64.25,8311 
9407,1997-12-04,333627.0,64.25,8311 
9406,1997-12-03,333627.0,64.25,8311 
9405,1997-12-02,333627.0,64.25,8311 
9404,1997-12-01,333627.0,64.25,8311 
9402,1998-01-30,336645.0,64.83,8386 
9401,1998-01-29,336645.0,64.83,8386 
9400,1998-01-28,336645.0,64.83,8386 
9399,1998-01-27,336645.0,64.83,8386 
9398,1998-01-26,336645.0,64.83,8386 
9395,1998-01-23,336645.0,64.83,8386 
9394,1998-01-22,336645.0,64.83,8386 
9393,1998-01-21,336645.0,64.83,8386 
9392,1998-01-20,336645.0,64.83,8386 
9391,1998-01-19,336645.0,64.83,8386 
9388,1998-01-16,336645.0,64.83,8386 
9387,1998-01-15,336645.0,64.83,8386 
9386,1998-01-14,336645.0,64.83,8386 
9385,1998-01-13,336645.0,64.83,8386 
9384,1998-01-12,336645.0,64.83,8386 
9381,1998-01-09,336645.0,64.83,8386 
9380,1998-01-08,336645.0,64.83,8386 
9379,1998-01-07,336645.0,64.83,8386 
9377,1998-01-05,336645.0,64.83,8386 
9374,1998-01-02,336645.0,64.83,8386 
9371,1998-02-27,341262.0,65.72,8501 
9370,1998-02-26,341262.0,65.72,8501 
9369,1998-02-25,341262.0,65.72,8501 
9368,1998-02-24,341262.0,65.72,8501 
9367,1998-02-23,341262.0,65.72,8501 
9364,1998-02-20,341262.0,65.72,8501 
9363,1998-02-19,341262.0,65.72,8501 
9362,1998-02-18,341262.0,65.72,8501 
9361,1998-02-17,341262.0,65.72,8501 
9360,1998-02-16,341262.0,65.72,8501 
9357,1998-02-13,341262.0,65.72,8501 
9356,1998-02-12,341262.0,65.72,8501 
9355,1998-02-11,341262.0,65.72,8501 
9354,1998-02-10,341262.0,65.72,8501 
9353,1998-02-09,341262.0,65.72,8501 
9350,1998-02-06,341262.0,65.72,8501 
9349,1998-02-05,341262.0,65.72,8501 
9348,1998-02-04,341262.0,65.72,8501 
9347,1998-02-03,341262.0,65.72,8501 
9346,1998-02-02,341262.0,65.72,8501 
9344,1998-03-31,343789.0,65.17,8564 
9343,1998-03-30,343789.0,65.17,8564 
9340,1998-03-27,343789.0,65.17,8564 
9339,1998-03-26,343789.0,65.17,8564 
9338,1998-03-25,343789.0,65.17,8564 
9337,1998-03-24,343789.0,65.17,8564 
9336,1998-03-23,343789.0,65.17,8564 
9333,1998-03-20,343789.0,65.17,8564 
9331,1998-03-18,343789.0,65.17,8564 
9330,1998-03-17,343789.0,65.17,8564 
9329,1998-03-16,343789.0,65.17,8564 
9326,1998-03-13,343789.0,65.17,8564 
9325,1998-03-12,343789.0,65.17,8564 
9324,1998-03-11,343789.0,65.17,8564 
9323,1998-03-10,343789.0,65.17,8564 
9322,1998-03-09,343789.0,65.17,8564 
9319,1998-03-06,343789.0,65.17,8564 
9318,1998-03-05,343789.0,65.17,8564 
9317,1998-03-04,343789.0,65.17,8564 
9316,1998-03-03,343789.0,65.17,8564 
9315,1998-03-02,343789.0,65.17,8564 
9313,1998-04-30,342183.0,64.86,8524 
9312,1998-04-29,342183.0,64.86,8524 
9311,1998-04-28,342183.0,64.86,8524 
9310,1998-04-27,342183.0,64.86,8524 
9307,1998-04-24,342183.0,64.86,8524 
9306,1998-04-23,342183.0,64.86,8524 
9305,1998-04-22,342183.0,64.86,8524 
9304,1998-04-21,342183.0,64.86,8524 
9303,1998-04-20,342183.0,64.86,8524 
9300,1998-04-17,342183.0,64.86,8524 
9299,1998-04-16,342183.0,64.86,8524 
9298,1998-04-15,342183.0,64.86,8524 
9297,1998-04-14,342183.0,64.86,8524 
9291,1998-04-08,342183.0,64.86,8524 
9290,1998-04-07,342183.0,64.86,8524 
9289,1998-04-06,342183.0,64.86,8524 
9286,1998-04-03,342183.0,64.86,8524 
9285,1998-04-02,342183.0,64.86,8524 
9284,1998-04-01,342183.0,64.86,8524 
9281,1998-05-29,343092.0,65.03,8547 
9280,1998-05-28,343092.0,65.03,8547 
9279,1998-05-27,343092.0,65.03,8547 
9278,1998-05-26,343092.0,65.03,8547 
9277,1998-05-25,343092.0,65.03,8547 
9274,1998-05-22,343092.0,65.03,8547 
9273,1998-05-21,343092.0,65.03,8547 
9272,1998-05-20,343092.0,65.03,8547 
9271,1998-05-19,343092.0,65.03,8547 
9270,1998-05-18,343092.0,65.03,8547 
9267,1998-05-15,343092.0,65.03,8547 
9266,1998-05-14,343092.0,65.03,8547 
9265,1998-05-13,343092.0,65.03,8547 
9264,1998-05-12,343092.0,65.03,8547 
9263,1998-05-11,343092.0,65.03,8547 
9260,1998-05-08,343092.0,65.03,8547 
9259,1998-05-07,343092.0,65.03,8547 
9258,1998-05-06,343092.0,65.03,8547 
9257,1998-05-05,343092.0,65.03,8547 
9256,1998-05-04,343092.0,65.03,8547 
9252,1998-06-30,349356.0,,8687 
9251,1998-06-29,349356.0,,8687 
9248,1998-06-26,349356.0,,8687 
9247,1998-06-25,349356.0,,8687 
9246,1998-06-24,349356.0,,8687 
9245,1998-06-23,349356.0,,8687 
9244,1998-06-22,349356.0,,8687 
9241,1998-06-19,349356.0,,8687 
9240,1998-06-18,349356.0,,8687 
9239,1998-06-17,349356.0,,8687 
9238,1998-06-16,349356.0,,8687 
9237,1998-06-15,349356.0,,8687 
9234,1998-06-12,349356.0,,8687 
9233,1998-06-11,349356.0,,8687 
9232,1998-06-10,349356.0,,8687 
9231,1998-06-09,349356.0,,8687 
9230,1998-06-08,349356.0,,8687 
9227,1998-06-05,349356.0,,8687 
9226,1998-06-04,349356.0,,8687 
9225,1998-06-03,349356.0,,8687 
9224,1998-06-02,349356.0,,8687 
9222,1998-07-31,350028.0,65.12,8704 
9221,1998-07-30,350028.0,65.12,8704 
9220,1998-07-29,350028.0,65.12,8704 
9219,1998-07-28,350028.0,65.12,8704 
9218,1998-07-27,350028.0,65.12,8704 
9215,1998-07-24,350028.0,65.12,8704 
9214,1998-07-23,350028.0,65.12,8704 
9213,1998-07-22,350028.0,65.12,8704 
9212,1998-07-21,350028.0,65.12,8704 
9211,1998-07-20,350028.0,65.12,8704 
9208,1998-07-17,350028.0,65.12,8704 
9207,1998-07-16,350028.0,65.12,8704 
9206,1998-07-15,350028.0,65.12,8704 
9205,1998-07-14,350028.0,65.12,8704 
9204,1998-07-13,350028.0,65.12,8704 
9201,1998-07-10,350028.0,65.12,8704 
9200,1998-07-09,350028.0,65.12,8704 
9199,1998-07-08,350028.0,65.12,8704 
9198,1998-07-07,350028.0,65.12,8704 
9197,1998-07-06,350028.0,65.12,8704 
9194,1998-07-03,350028.0,65.12,8704 
9193,1998-07-02,350028.0,65.12,8704 
9192,1998-07-01,350028.0,65.12,8704 
9191,1998-08-31,347904.0,64.73,8651 
9188,1998-08-28,347904.0,64.73,8651 
9187,1998-08-27,347904.0,64.73,8651 
9186,1998-08-26,347904.0,64.73,8651 
9185,1998-08-25,347904.0,64.73,8651 
9184,1998-08-24,347904.0,64.73,8651 
9181,1998-08-21,347904.0,64.73,8651 
9180,1998-08-20,347904.0,64.73,8651 
9179,1998-08-19,347904.0,64.73,8651 
9178,1998-08-18,347904.0,64.73,8651 
9177,1998-08-17,347904.0,64.73,8651 
9174,1998-08-14,347904.0,64.73,8651 
9173,1998-08-13,347904.0,64.73,8651 
9172,1998-08-12,347904.0,64.73,8651 
9171,1998-08-11,347904.0,64.73,8651 
9170,1998-08-10,347904.0,64.73,8651 
9167,1998-08-07,347904.0,64.73,8651 
9166,1998-08-06,347904.0,64.73,8651 
9165,1998-08-05,347904.0,64.73,8651 
9164,1998-08-04,347904.0,64.73,8651 
9163,1998-08-03,347904.0,64.73,8651 
9160,1998-09-30,353728.0,64.69,8796 
9159,1998-09-29,353728.0,64.69,8796 
9158,1998-09-28,353728.0,64.69,8796 
9155,1998-09-25,353728.0,64.69,8796 
9154,1998-09-24,353728.0,64.69,8796 
9153,1998-09-23,353728.0,64.69,8796 
9152,1998-09-22,353728.0,64.69,8796 
9151,1998-09-21,353728.0,64.69,8796 
9148,1998-09-18,353728.0,64.69,8796 
9147,1998-09-17,353728.0,64.69,8796 
9146,1998-09-16,353728.0,64.69,8796 
9145,1998-09-15,353728.0,64.69,8796 
9144,1998-09-14,353728.0,64.69,8796 
9141,1998-09-11,353728.0,64.69,8796 
9140,1998-09-10,353728.0,64.69,8796 
9139,1998-09-09,353728.0,64.69,8796 
9138,1998-09-08,353728.0,64.69,8796 
9137,1998-09-07,353728.0,64.69,8796 
9134,1998-09-04,353728.0,64.69,8796 
9133,1998-09-03,353728.0,64.69,8796 
9132,1998-09-02,353728.0,64.69,8796 
9131,1998-09-01,353728.0,64.69,8796 
9129,1998-10-30,357794.0,65.43,8897 
9128,1998-10-29,357794.0,65.43,8897 
9127,1998-10-28,357794.0,65.43,8897 
9126,1998-10-27,357794.0,65.43,8897 
9125,1998-10-26,357794.0,65.43,8897 
9122,1998-10-23,357794.0,65.43,8897 
9121,1998-10-22,357794.0,65.43,8897 
9120,1998-10-21,357794.0,65.43,8897 
9119,1998-10-20,357794.0,65.43,8897 
9118,1998-10-19,357794.0,65.43,8897 
9115,1998-10-16,357794.0,65.43,8897 
9114,1998-10-15,357794.0,65.43,8897 
9113,1998-10-14,357794.0,65.43,8897 
9112,1998-10-13,357794.0,65.43,8897 
9108,1998-10-09,357794.0,65.43,8897 
9107,1998-10-08,357794.0,65.43,8897 
9106,1998-10-07,357794.0,65.43,8897 
9105,1998-10-06,357794.0,65.43,8897 
9104,1998-10-05,357794.0,65.43,8897 
9101,1998-10-02,357794.0,65.43,8897 
9100,1998-10-01,357794.0,65.43,8897 
9099,1998-11-30,354815.0,64.89,8823 
9096,1998-11-27,354815.0,64.89,8823 
9095,1998-11-26,354815.0,64.89,8823 
9094,1998-11-25,354815.0,64.89,8823 
9093,1998-11-24,354815.0,64.89,8823 
9092,1998-11-23,354815.0,64.89,8823 
9089,1998-11-20,354815.0,64.89,8823 
9088,1998-11-19,354815.0,64.89,8823 
9087,1998-11-18,354815.0,64.89,8823 
9086,1998-11-17,354815.0,64.89,8823 
9085,1998-11-16,354815.0,64.89,8823 
9082,1998-11-13,354815.0,64.89,8823 
9081,1998-11-12,354815.0,64.89,8823 
9080,1998-11-11,354815.0,64.89,8823 
9079,1998-11-10,354815.0,64.89,8823 
9078,1998-11-09,354815.0,64.89,8823 
9075,1998-11-06,354815.0,64.89,8823 
9074,1998-11-05,354815.0,64.89,8823 
9073,1998-11-04,354815.0,64.89,8823 
9072,1998-11-03,354815.0,64.89,8823 
9071,1998-11-02,354815.0,64.89,8823 
9068,1998-12-30,346417.0,62.31,8595 
9067,1998-12-29,346417.0,62.31,8595 
9066,1998-12-28,346417.0,62.31,8595 
9061,1998-12-23,346417.0,62.31,8595 
9060,1998-12-22,346417.0,62.31,8595 
9059,1998-12-21,346417.0,62.31,8595 
9056,1998-12-18,346417.0,62.31,8595 
9055,1998-12-17,346417.0,62.31,8595 
9054,1998-12-16,346417.0,62.31,8595 
9053,1998-12-15,346417.0,62.31,8595 
9052,1998-12-14,346417.0,62.31,8595 
9049,1998-12-11,346417.0,62.31,8595 
9048,1998-12-10,346417.0,62.31,8595 
9047,1998-12-09,346417.0,62.31,8595 
9045,1998-12-07,346417.0,62.31,8595 
9042,1998-12-04,346417.0,62.31,8595 
9041,1998-12-03,346417.0,62.31,8595 
9040,1998-12-02,346417.0,62.31,8595 
9039,1998-12-01,346417.0,62.31,8595 
9036,1999-01-29,345035.0,62.06,8561 
9035,1999-01-28,345035.0,62.06,8561 
9034,1999-01-27,345035.0,62.06,8561 
9033,1999-01-26,345035.0,62.06,8561 
9032,1999-01-25,345035.0,62.06,8561 
9029,1999-01-22,345035.0,62.06,8561 
9028,1999-01-21,345035.0,62.06,8561 
9027,1999-01-20,345035.0,62.06,8561 
9026,1999-01-19,345035.0,62.06,8561 
9025,1999-01-18,345035.0,62.06,8561 
9022,1999-01-15,345035.0,62.06,8561 
9021,1999-01-14,345035.0,62.06,8561 
9020,1999-01-13,345035.0,62.06,8561 
9019,1999-01-12,345035.0,62.06,8561 
9018,1999-01-11,345035.0,62.06,8561 
9015,1999-01-08,345035.0,62.06,8561 
9014,1999-01-07,345035.0,62.06,8561 
9012,1999-01-05,345035.0,62.06,8561 
9011,1999-01-04,345035.0,62.06,8561 
9005,1999-02-26,347792.0,62.55,8629 
9004,1999-02-25,347792.0,62.55,8629 
9003,1999-02-24,347792.0,62.55,8629 
9002,1999-02-23,347792.0,62.55,8629 
9001,1999-02-22,347792.0,62.55,8629 
8998,1999-02-19,347792.0,62.55,8629 
8997,1999-02-18,347792.0,62.55,8629 
8996,1999-02-17,347792.0,62.55,8629 
8995,1999-02-16,347792.0,62.55,8629 
8994,1999-02-15,347792.0,62.55,8629 
8991,1999-02-12,347792.0,62.55,8629 
8990,1999-02-11,347792.0,62.55,8629 
8989,1999-02-10,347792.0,62.55,8629 
8988,1999-02-09,347792.0,62.55,8629 
8987,1999-02-08,347792.0,62.55,8629 
8984,1999-02-05,347792.0,62.55,8629 
8983,1999-02-04,347792.0,62.55,8629 
8982,1999-02-03,347792.0,62.55,8629 
8981,1999-02-02,347792.0,62.55,8629 
8980,1999-02-01,347792.0,62.55,8629 
8979,1999-03-31,350851.0,61.93,8705 
8978,1999-03-30,350851.0,61.93,8705 
8977,1999-03-29,350851.0,61.93,8705 
8974,1999-03-26,350851.0,61.93,8705 
8973,1999-03-25,350851.0,61.93,8705 
8972,1999-03-24,350851.0,61.93,8705 
8971,1999-03-23,350851.0,61.93,8705 
8970,1999-03-22,350851.0,61.93,8705 
8967,1999-03-19,350851.0,61.93,8705 
8966,1999-03-18,350851.0,61.93,8705 
8965,1999-03-17,350851.0,61.93,8705 
8964,1999-03-16,350851.0,61.93,8705 
8963,1999-03-15,350851.0,61.93,8705 
8960,1999-03-12,350851.0,61.93,8705 
8959,1999-03-11,350851.0,61.93,8705 
8958,1999-03-10,350851.0,61.93,8705 
8957,1999-03-09,350851.0,61.93,8705 
8956,1999-03-08,350851.0,61.93,8705 
8953,1999-03-05,350851.0,61.93,8705 
8952,1999-03-04,350851.0,61.93,8705 
8951,1999-03-03,350851.0,61.93,8705 
8950,1999-03-02,350851.0,61.93,8705 
8949,1999-03-01,350851.0,61.93,8705 
8948,1999-04-30,347209.0,61.29,8615 
8947,1999-04-29,347209.0,61.29,8615 
8946,1999-04-28,347209.0,61.29,8615 
8945,1999-04-27,347209.0,61.29,8615 
8944,1999-04-26,347209.0,61.29,8615 
8941,1999-04-23,347209.0,61.29,8615 
8940,1999-04-22,347209.0,61.29,8615 
8939,1999-04-21,347209.0,61.29,8615 
8938,1999-04-20,347209.0,61.29,8615 
8937,1999-04-19,347209.0,61.29,8615 
8934,1999-04-16,347209.0,61.29,8615 
8933,1999-04-15,347209.0,61.29,8615 
8932,1999-04-14,347209.0,61.29,8615 
8931,1999-04-13,347209.0,61.29,8615 
8930,1999-04-12,347209.0,61.29,8615 
8927,1999-04-09,347209.0,61.29,8615 
8926,1999-04-08,347209.0,61.29,8615 
8925,1999-04-07,347209.0,61.29,8615 
8924,1999-04-06,347209.0,61.29,8615 
8918,1999-05-31,351299.0,62.01,8716 
8915,1999-05-28,351299.0,62.01,8716 
8914,1999-05-27,351299.0,62.01,8716 
8913,1999-05-26,351299.0,62.01,8716 
8912,1999-05-25,351299.0,62.01,8716 
8911,1999-05-24,351299.0,62.01,8716 
8908,1999-05-21,351299.0,62.01,8716 
8907,1999-05-20,351299.0,62.01,8716 
8906,1999-05-19,351299.0,62.01,8716 
8905,1999-05-18,351299.0,62.01,8716 
8904,1999-05-17,351299.0,62.01,8716 
8901,1999-05-14,351299.0,62.01,8716 
8900,1999-05-13,351299.0,62.01,8716 
8899,1999-05-12,351299.0,62.01,8716 
8898,1999-05-11,351299.0,62.01,8716 
8897,1999-05-10,351299.0,62.01,8716 
8894,1999-05-07,351299.0,62.01,8716 
8893,1999-05-06,351299.0,62.01,8716 
8892,1999-05-05,351299.0,62.01,8716 
8891,1999-05-04,351299.0,62.01,8716 
8890,1999-05-03,351299.0,62.01,8716 
8887,1999-06-30,353860.0,61.44,8765 
8886,1999-06-29,353860.0,61.44,8765 
8885,1999-06-28,353860.0,61.44,8765 
8882,1999-06-25,353860.0,61.44,8765 
8881,1999-06-24,353860.0,61.44,8765 
8880,1999-06-23,353860.0,61.44,8765 
8879,1999-06-22,353860.0,61.44,8765 
8878,1999-06-21,353860.0,61.44,8765 
8875,1999-06-18,353860.0,61.44,8765 
8874,1999-06-17,353860.0,61.44,8765 
8873,1999-06-16,353860.0,61.44,8765 
8872,1999-06-15,353860.0,61.44,8765 
8871,1999-06-14,353860.0,61.44,8765 
8868,1999-06-11,353860.0,61.44,8765 
8867,1999-06-10,353860.0,61.44,8765 
8866,1999-06-09,353860.0,61.44,8765 
8865,1999-06-08,353860.0,61.44,8765 
8864,1999-06-07,353860.0,61.44,8765 
8861,1999-06-04,353860.0,61.44,8765 
8860,1999-06-03,353860.0,61.44,8765 
8859,1999-06-02,353860.0,61.44,8765 
8858,1999-06-01,353860.0,61.44,8765 
8856,1999-07-30,347214.0,60.29,8601 
8855,1999-07-29,347214.0,60.29,8601 
8854,1999-07-28,347214.0,60.29,8601 
8853,1999-07-27,347214.0,60.29,8601 
8852,1999-07-26,347214.0,60.29,8601 
8849,1999-07-23,347214.0,60.29,8601 
8848,1999-07-22,347214.0,60.29,8601 
8847,1999-07-21,347214.0,60.29,8601 
8846,1999-07-20,347214.0,60.29,8601 
8845,1999-07-19,347214.0,60.29,8601 
8842,1999-07-16,347214.0,60.29,8601 
8841,1999-07-15,347214.0,60.29,8601 
8840,1999-07-14,347214.0,60.29,8601 
8839,1999-07-13,347214.0,60.29,8601 
8838,1999-07-12,347214.0,60.29,8601 
8835,1999-07-09,347214.0,60.29,8601 
8834,1999-07-08,347214.0,60.29,8601 
8833,1999-07-07,347214.0,60.29,8601 
8832,1999-07-06,347214.0,60.29,8601 
8831,1999-07-05,347214.0,60.29,8601 
8828,1999-07-02,347214.0,60.29,8601 
8827,1999-07-01,347214.0,60.29,8601 
8826,1999-08-31,349134.0,60.62,8648 
8825,1999-08-30,349134.0,60.62,8648 
8822,1999-08-27,349134.0,60.62,8648 
8821,1999-08-26,349134.0,60.62,8648 
8820,1999-08-25,349134.0,60.62,8648 
8819,1999-08-24,349134.0,60.62,8648 
8818,1999-08-23,349134.0,60.62,8648 
8815,1999-08-20,349134.0,60.62,8648 
8814,1999-08-19,349134.0,60.62,8648 
8813,1999-08-18,349134.0,60.62,8648 
8812,1999-08-17,349134.0,60.62,8648 
8811,1999-08-16,349134.0,60.62,8648 
8808,1999-08-13,349134.0,60.62,8648 
8807,1999-08-12,349134.0,60.62,8648 
8806,1999-08-11,349134.0,60.62,8648 
8805,1999-08-10,349134.0,60.62,8648 
8804,1999-08-09,349134.0,60.62,8648 
8801,1999-08-06,349134.0,60.62,8648 
8800,1999-08-05,349134.0,60.62,8648 
8799,1999-08-04,349134.0,60.62,8648 
8798,1999-08-03,349134.0,60.62,8648 
8797,1999-08-02,349134.0,60.62,8648 
8795,1999-09-30,352144.0,60.1,8723 
8794,1999-09-29,352144.0,60.1,8723 
8793,1999-09-28,352144.0,60.1,8723 
8792,1999-09-27,352144.0,60.1,8723 
8789,1999-09-24,352144.0,60.1,8723 
8788,1999-09-23,352144.0,60.1,8723 
8787,1999-09-22,352144.0,60.1,8723 
8786,1999-09-21,352144.0,60.1,8723 
8785,1999-09-20,352144.0,60.1,8723 
8782,1999-09-17,352144.0,60.1,8723 
8781,1999-09-16,352144.0,60.1,8723 
8780,1999-09-15,352144.0,60.1,8723 
8779,1999-09-14,352144.0,60.1,8723 
8778,1999-09-13,352144.0,60.1,8723 
8775,1999-09-10,352144.0,60.1,8723 
