Date,Total_debt,Debt_GDP_percentage,Debt_per_capita
1995-10-18,283457.0,61.5,7121.0
1995-10-19,283457.0,61.5,7121.0
1995-10-20,283457.0,61.5,7121.0
1995-10-21,283457.0,61.5,7121.0
1995-10-22,283457.0,61.5,7121.0
1995-10-23,283457.0,61.5,7121.0
1995-10-24,283457.0,61.5,7121.0
1995-10-25,283457.0,61.5,7121.0
1995-10-26,283457.0,61.5,7121.0
1995-10-27,283457.0,61.5,7121.0
1995-10-28,283457.0,61.5,7121.0
1995-10-29,283457.0,61.5,7121.0
1995-10-30,283457.0,61.5,7121.0
1995-10-31,283457.0,61.5,7121.0
1995-11-01,283457.0,61.5,7121.0
1995-11-02,283457.0,61.5,7121.0
1995-11-03,283457.0,61.5,7121.0
1995-11-04,283457.0,61.5,7121.0
1995-11-05,283457.0,61.5,7121.0
1995-11-06,283457.0,61.5,7121.0
1995-11-07,283457.0,61.5,7121.0
1995-11-08,283457.0,61.5,7121.0
1995-11-09,283457.0,61.5,7121.0
1995-11-10,283457.0,61.5,7121.0
1995-11-11,283457.0,61.5,7121.0
1995-11-12,283457.0,61.5,7121.0
1995-11-13,283457.0,61.5,7121.0
1995-11-14,283457.0,61.5,7121.0
1995-11-15,283457.0,61.5,7121.0
1995-11-16,283457.0,61.5,7121.0
1995-11-17,283457.0,61.5,7121.0
1995-11-18,283457.0,61.5,7121.0
1995-11-19,283457.0,61.5,7121.0
1995-11-20,283457.0,61.5,7121.0
1995-11-21,283457.0,61.5,7121.0
1995-11-22,283457.0,61.5,7121.0
1995-11-23,283457.0,61.5,7121.0
1995-11-24,283457.0,61.5,7121.0
1995-11-25,283457.0,61.5,7121.0
1995-11-26,283457.0,61.5,7121.0
1995-11-27,283457.0,61.5,7121.0
1995-11-28,283457.0,61.5,7121.0
1995-11-29,283457.0,61.5,7121.0
1995-11-30,283457.0,61.5,7121.0
1995-12-01,283457.0,61.5,7121.0
1995-12-02,283457.0,61.5,7121.0
1995-12-03,283457.0,61.5,7121.0
1995-12-04,283457.0,61.5,7121.0
1995-12-05,283457.0,61.5,7121.0
1995-12-06,283457.0,61.5,7121.0
1995-12-07,283457.0,61.5,7121.0
1995-12-08,283457.0,61.5,7121.0
1995-12-09,283457.0,61.5,7121.0
1995-12-10,283457.0,61.5,7121.0
1995-12-11,283457.0,61.5,7121.0
1995-12-12,283457.0,61.5,7121.0
1995-12-13,283457.0,61.5,7121.0
1995-12-14,283457.0,61.5,7121.0
1995-12-15,283457.0,61.5,7121.0
1995-12-16,283457.0,61.5,7121.0
1995-12-17,283457.0,61.5,7121.0
1995-12-18,283457.0,61.5,7121.0
1995-12-19,283457.0,61.5,7121.0
1995-12-20,283457.0,61.5,7121.0
1995-12-21,283457.0,61.5,7121.0
1995-12-22,283457.0,61.5,7121.0
1995-12-23,283457.0,61.5,7121.0
1995-12-24,283457.0,61.5,7121.0
1995-12-25,283457.0,61.5,7121.0
1995-12-26,283457.0,61.5,7121.0
1995-12-27,283457.0,61.5,7121.0
1995-12-28,283457.0,61.5,7121.0
1995-12-29,283457.0,61.5,7121.0
1995-12-30,283457.0,61.5,7121.0
1995-12-31,283457.0,61.5,7121.0
1996-01-01,319976.0,65.4,8005.000000000001
1996-01-02,319976.0,65.4,8005.000000000001
1996-01-03,319976.0,65.4,8005.000000000001
1996-01-04,319976.0,65.4,8005.000000000001
1996-01-05,319976.0,65.4,8005.000000000001
1996-01-06,319976.0,65.4,8005.000000000001
1996-01-07,319976.0,65.4,8005.000000000001
1996-01-08,319976.0,65.4,8005.000000000001
1996-01-09,319976.0,65.4,8005.000000000001
1996-01-10,319976.0,65.4,8005.000000000001
1996-01-11,319976.0,65.4,8005.000000000001
1996-01-12,319976.0,65.4,8005.000000000001
1996-01-13,319976.0,65.4,8005.000000000001
1996-01-14,319976.0,65.4,8005.000000000001
1996-01-15,319976.0,65.4,8005.000000000001
1996-01-16,319976.0,65.4,8005.000000000001
1996-01-17,319976.0,65.4,8005.000000000001
1996-01-18,319976.0,65.4,8005.000000000001
1996-01-19,319976.0,65.4,8005.000000000001
1996-01-20,319976.0,65.4,8005.000000000001
1996-01-21,319976.0,65.4,8005.000000000001
1996-01-22,319976.0,65.4,8005.000000000001
1996-01-23,319976.0,65.4,8005.000000000001
1996-01-24,319976.0,65.4,8005.000000000001
1996-01-25,319976.0,65.4,8005.000000000001
1996-01-26,319976.0,65.4,8005.000000000001
1996-01-27,319976.0,65.4,8005.000000000001
1996-01-28,319976.0,65.4,8005.000000000001
1996-01-29,319976.0,65.4,8005.000000000001
1996-01-30,319976.0,65.4,8005.000000000001
1996-01-31,319976.0,65.4,8005.000000000001
1996-02-01,319976.0,65.4,8005.000000000001
1996-02-02,319976.0,65.4,8005.000000000001
1996-02-03,319976.0,65.4,8005.000000000001
1996-02-04,319976.0,65.4,8005.000000000001
1996-02-05,319976.0,65.4,8005.000000000001
1996-02-06,319976.0,65.4,8005.000000000001
1996-02-07,319976.0,65.4,8005.000000000001
1996-02-08,319976.0,65.4,8005.000000000001
1996-02-09,319976.0,65.4,8005.000000000001
1996-02-10,319976.0,65.4,8005.000000000001
1996-02-11,319976.0,65.4,8005.000000000001
1996-02-12,319976.0,65.4,8005.000000000001
1996-02-13,319976.0,65.4,8005.000000000001
1996-02-14,319976.0,65.4,8005.000000000001
1996-02-15,319976.0,65.4,8005.000000000001
1996-02-16,319976.0,65.4,8005.000000000001
1996-02-17,319976.0,65.4,8005.000000000001
1996-02-18,319976.0,65.4,8005.000000000001
1996-02-19,319976.0,65.4,8005.000000000001
1996-02-20,319976.0,65.4,8005.000000000001
1996-02-21,319976.0,65.4,8005.000000000001
1996-02-22,319976.0,65.4,8005.000000000001
1996-02-23,319976.0,65.4,8005.000000000001
1996-02-24,319976.0,65.4,8005.000000000001
1996-02-25,319976.0,65.4,8005.000000000001
1996-02-26,319976.0,65.4,8005.000000000001
1996-02-27,319976.0,65.4,8005.000000000001
1996-02-28,319976.0,65.4,8005.000000000001
1996-02-29,319976.0,65.4,8005.000000000001
1996-03-01,319976.0,65.4,8005.000000000001
1996-03-02,319976.0,65.4,8005.000000000001
1996-03-03,319976.0,65.4,8005.000000000001
1996-03-04,319976.0,65.4,8005.000000000001
1996-03-05,319976.0,65.4,8005.000000000001
1996-03-06,319976.0,65.4,8005.000000000001
1996-03-07,319976.0,65.4,8005.000000000001
1996-03-08,319976.0,65.4,8005.000000000001
1996-03-09,319976.0,65.4,8005.000000000001
1996-03-10,319976.0,65.4,8005.000000000001
1996-03-11,319976.0,65.4,8005.000000000001
1996-03-12,319976.0,65.4,8005.000000000001
1996-03-13,319976.0,65.4,8005.000000000001
1996-03-14,319976.0,65.4,8005.000000000001
1996-03-15,319976.0,65.4,8005.000000000001
1996-03-16,319976.0,65.4,8005.000000000001
1996-03-17,319976.0,65.4,8005.000000000001
1996-03-18,319976.0,65.4,8005.000000000001
1996-03-19,319976.0,65.4,8005.000000000001
1996-03-20,319976.0,65.4,8005.000000000001
1996-03-21,319976.0,65.4,8005.000000000001
1996-03-22,319976.0,65.4,8005.000000000001
1996-03-23,319976.0,65.4,8005.000000000001
1996-03-24,319976.0,65.4,8005.000000000001
1996-03-25,319976.0,65.4,8005.000000000001
1996-03-26,319976.0,65.4,8005.000000000001
1996-03-27,319976.0,65.4,8005.000000000001
1996-03-28,319976.0,65.4,8005.000000000001
1996-03-29,319976.0,65.4,8005.000000000001
1996-03-30,319976.0,65.4,8005.000000000001
1996-03-31,319976.0,65.4,8005.000000000001
1996-04-01,319976.0,65.4,8005.000000000001
1996-04-02,319976.0,65.4,8005.000000000001
1996-04-03,319976.0,65.4,8005.000000000001
1996-04-04,319976.0,65.4,8005.000000000001
1996-04-05,319976.0,65.4,8005.000000000001
1996-04-06,319976.0,65.4,8005.000000000001
1996-04-07,319976.0,65.4,8005.000000000001
1996-04-08,319976.0,65.4,8005.000000000001
1996-04-09,319976.0,65.4,8005.000000000001
1996-04-10,319976.0,65.4,8005.000000000001
1996-04-11,319976.0,65.4,8005.000000000001
1996-04-12,319976.0,65.4,8005.000000000001
1996-04-13,319976.0,65.4,8005.000000000001
1996-04-14,319976.0,65.4,8005.000000000001
1996-04-15,319976.0,65.4,8005.000000000001
1996-04-16,319976.0,65.4,8005.000000000001
1996-04-17,319976.0,65.4,8005.000000000001
1996-04-18,319976.0,65.4,8005.000000000001
1996-04-19,319976.0,65.4,8005.000000000001
1996-04-20,319976.0,65.4,8005.000000000001
1996-04-21,319976.0,65.4,8005.000000000001
1996-04-22,319976.0,65.4,8005.000000000001
1996-04-23,319976.0,65.4,8005.000000000001
1996-04-24,319976.0,65.4,8005.000000000001
1996-04-25,319976.0,65.4,8005.000000000001
1996-04-26,319976.0,65.4,8005.000000000001
1996-04-27,319976.0,65.4,8005.000000000001
1996-04-28,319976.0,65.4,8005.000000000001
1996-04-29,319976.0,65.4,8005.000000000001
1996-04-30,319976.0,65.4,8005.000000000001
1996-05-01,319976.0,65.4,8005.000000000001
1996-05-02,319976.0,65.4,8005.000000000001
1996-05-03,319976.0,65.4,8005.000000000001
1996-05-04,319976.0,65.4,8005.000000000001
1996-05-05,319976.0,65.4,8005.000000000001
1996-05-06,319976.0,65.4,8005.000000000001
1996-05-07,319976.0,65.4,8005.000000000001
1996-05-08,319976.0,65.4,8005.000000000001
1996-05-09,319976.0,65.4,8005.000000000001
1996-05-10,319976.0,65.4,8005.000000000001
1996-05-11,319976.0,65.4,8005.000000000001
1996-05-12,319976.0,65.4,8005.000000000001
1996-05-13,319976.0,65.4,8005.000000000001
1996-05-14,319976.0,65.4,8005.000000000001
1996-05-15,319976.0,65.4,8005.000000000001
1996-05-16,319976.0,65.4,8005.000000000001
1996-05-17,319976.0,65.4,8005.000000000001
1996-05-18,319976.0,65.4,8005.000000000001
1996-05-19,319976.0,65.4,8005.000000000001
1996-05-20,319976.0,65.4,8005.000000000001
1996-05-21,319976.0,65.4,8005.000000000001
1996-05-22,319976.0,65.4,8005.000000000001
1996-05-23,319976.0,65.4,8005.000000000001
1996-05-24,319976.0,65.4,8005.000000000001
1996-05-25,319976.0,65.4,8005.000000000001
1996-05-26,319976.0,65.4,8005.000000000001
1996-05-27,319976.0,65.4,8005.000000000001
1996-05-28,319976.0,65.4,8005.000000000001
1996-05-29,319976.0,65.4,8005.000000000001
1996-05-30,319976.0,65.4,8005.000000000001
1996-05-31,319976.0,65.4,8005.000000000001
1996-06-01,319976.0,65.4,8005.000000000001
1996-06-02,319976.0,65.4,8005.000000000001
1996-06-03,319976.0,65.4,8005.000000000001
1996-06-04,319976.0,65.4,8005.000000000001
1996-06-05,319976.0,65.4,8005.000000000001
1996-06-06,319976.0,65.4,8005.000000000001
1996-06-07,319976.0,65.4,8005.000000000001
1996-06-08,319976.0,65.4,8005.000000000001
1996-06-09,319976.0,65.4,8005.000000000001
1996-06-10,319976.0,65.4,8005.000000000001
1996-06-11,319976.0,65.4,8005.000000000001
1996-06-12,319976.0,65.4,8005.000000000001
1996-06-13,319976.0,65.4,8005.000000000001
1996-06-14,319976.0,65.4,8005.000000000001
1996-06-15,319976.0,65.4,8005.000000000001
1996-06-16,319976.0,65.4,8005.000000000001
1996-06-17,319976.0,65.4,8005.000000000001
1996-06-18,319976.0,65.4,8005.000000000001
1996-06-19,319976.0,65.4,8005.000000000001
1996-06-20,319976.0,65.4,8005.000000000001
1996-06-21,319976.0,65.4,8005.000000000001
1996-06-22,319976.0,65.4,8005.000000000001
1996-06-23,319976.0,65.4,8005.000000000001
1996-06-24,319976.0,65.4,8005.000000000001
1996-06-25,319976.0,65.4,8005.000000000001
1996-06-26,319976.0,65.4,8005.000000000001
1996-06-27,319976.0,65.4,8005.000000000001
1996-06-28,319976.0,65.4,8005.000000000001
1996-06-29,319976.0,65.4,8005.000000000001
1996-06-30,319976.0,65.4,8005.000000000001
1996-07-01,319976.0,65.4,8005.000000000001
1996-07-02,319976.0,65.4,8005.000000000001
1996-07-03,319976.0,65.4,8005.000000000001
1996-07-04,319976.0,65.4,8005.000000000001
1996-07-05,319976.0,65.4,8005.000000000001
1996-07-06,319976.0,65.4,8005.000000000001
1996-07-07,319976.0,65.4,8005.000000000001
1996-07-08,319976.0,65.4,8005.000000000001
1996-07-09,319976.0,65.4,8005.000000000001
1996-07-10,319976.0,65.4,8005.000000000001
1996-07-11,319976.0,65.4,8005.000000000001
1996-07-12,319976.0,65.4,8005.000000000001
1996-07-13,319976.0,65.4,8005.000000000001
1996-07-14,319976.0,65.4,8005.000000000001
1996-07-15,319976.0,65.4,8005.000000000001
1996-07-16,319976.0,65.4,8005.000000000001
1996-07-17,319976.0,65.4,8005.000000000001
1996-07-18,319976.0,65.4,8005.000000000001
1996-07-19,319976.0,65.4,8005.000000000001
1996-07-20,319976.0,65.4,8005.000000000001
1996-07-21,319976.0,65.4,8005.000000000001
1996-07-22,319976.0,65.4,8005.000000000001
1996-07-23,319976.0,65.4,8005.000000000001
1996-07-24,319976.0,65.4,8005.000000000001
1996-07-25,319976.0,65.4,8005.000000000001
1996-07-26,319976.0,65.4,8005.000000000001
1996-07-27,319976.0,65.4,8005.000000000001
1996-07-28,319976.0,65.4,8005.000000000001
1996-07-29,319976.0,65.4,8005.000000000001
1996-07-30,319976.0,65.4,8005.000000000001
1996-07-31,319976.0,65.4,8005.000000000001
1996-08-01,319976.0,65.4,8005.000000000001
1996-08-02,319976.0,65.4,8005.000000000001
1996-08-03,319976.0,65.4,8005.000000000001
1996-08-04,319976.0,65.4,8005.000000000001
1996-08-05,319976.0,65.4,8005.000000000001
1996-08-06,319976.0,65.4,8005.000000000001
1996-08-07,319976.0,65.4,8005.000000000001
1996-08-08,319976.0,65.4,8005.000000000001
1996-08-09,319976.0,65.4,8005.000000000001
1996-08-10,319976.0,65.4,8005.000000000001
1996-08-11,319976.0,65.4,8005.000000000001
1996-08-12,319976.0,65.4,8005.000000000001
1996-08-13,319976.0,65.4,8005.000000000001
1996-08-14,319976.0,65.4,8005.000000000001
1996-08-15,319976.0,65.4,8005.000000000001
1996-08-16,319976.0,65.4,8005.000000000001
1996-08-17,319976.0,65.4,8005.000000000001
1996-08-18,319976.0,65.4,8005.000000000001
1996-08-19,319976.0,65.4,8005.000000000001
1996-08-20,319976.0,65.4,8005.000000000001
1996-08-21,319976.0,65.4,8005.000000000001
1996-08-22,319976.0,65.4,8005.000000000001
1996-08-23,319976.0,65.4,8005.000000000001
1996-08-24,319976.0,65.4,8005.000000000001
1996-08-25,319976.0,65.4,8005.000000000001
1996-08-26,319976.0,65.4,8005.000000000001
1996-08-27,319976.0,65.4,8005.000000000001
1996-08-28,319976.0,65.4,8005.000000000001
1996-08-29,319976.0,65.4,8005.000000000001
1996-08-30,319976.0,65.4,8005.000000000001
1996-08-31,319976.0,65.4,8005.000000000001
1996-09-01,319976.0,65.4,8005.000000000001
1996-09-02,319976.0,65.4,8005.000000000001
1996-09-03,319976.0,65.4,8005.000000000001
1996-09-04,319976.0,65.4,8005.000000000001
1996-09-05,319976.0,65.4,8005.000000000001
1996-09-06,319976.0,65.4,8005.000000000001
1996-09-07,319976.0,65.4,8005.000000000001
1996-09-08,319976.0,65.4,8005.000000000001
1996-09-09,319976.0,65.4,8005.000000000001
1996-09-10,319976.0,65.4,8005.000000000001
1996-09-11,319976.0,65.4,8005.000000000001
1996-09-12,319976.0,65.4,8005.000000000001
1996-09-13,319976.0,65.4,8005.000000000001
1996-09-14,319976.0,65.4,8005.000000000001
1996-09-15,319976.0,65.4,8005.000000000001
1996-09-16,319976.0,65.4,8005.000000000001
1996-09-17,319976.0,65.4,8005.000000000001
1996-09-18,319976.0,65.4,8005.000000000001
1996-09-19,319976.0,65.4,8005.000000000001
1996-09-20,319976.0,65.4,8005.000000000001
1996-09-21,319976.0,65.4,8005.000000000001
1996-09-22,319976.0,65.4,8005.000000000001
1996-09-23,319976.0,65.4,8005.000000000001
1996-09-24,319976.0,65.4,8005.000000000001
1996-09-25,319976.0,65.4,8005.000000000001
1996-09-26,319976.0,65.4,8005.000000000001
1996-09-27,319976.0,65.4,8005.000000000001
1996-09-28,319976.0,65.4,8005.000000000001
1996-09-29,319976.0,65.4,8005.000000000001
1996-09-30,319976.0,65.4,8005.000000000001
1996-10-01,319976.0,65.4,8005.000000000001
1996-10-02,319976.0,65.4,8005.000000000001
1996-10-03,319976.0,65.4,8005.000000000001
1996-10-04,319976.0,65.4,8005.000000000001
1996-10-05,319976.0,65.4,8005.000000000001
1996-10-06,319976.0,65.4,8005.000000000001
1996-10-07,319976.0,65.4,8005.000000000001
1996-10-08,319976.0,65.4,8005.000000000001
1996-10-09,319976.0,65.4,8005.000000000001
1996-10-10,319976.0,65.4,8005.000000000001
1996-10-11,319976.0,65.4,8005.000000000001
1996-10-12,319976.0,65.4,8005.000000000001
1996-10-13,319976.0,65.4,8005.000000000001
1996-10-14,319976.0,65.4,8005.000000000001
1996-10-15,319976.0,65.4,8005.000000000001
1996-10-16,319976.0,65.4,8005.000000000001
1996-10-17,319976.0,65.4,8005.000000000001
1996-10-18,319976.0,65.4,8005.000000000001
1996-10-19,319976.0,65.4,8005.000000000001
1996-10-20,319976.0,65.4,8005.000000000001
1996-10-21,319976.0,65.4,8005.000000000001
1996-10-22,319976.0,65.4,8005.000000000001
1996-10-23,319976.0,65.4,8005.000000000001
1996-10-24,319976.0,65.4,8005.000000000001
1996-10-25,319976.0,65.4,8005.000000000001
1996-10-26,319976.0,65.4,8005.000000000001
1996-10-27,319976.0,65.4,8005.000000000001
1996-10-28,319976.0,65.4,8005.000000000001
1996-10-29,319976.0,65.4,8005.000000000001
1996-10-30,319976.0,65.4,8005.000000000001
1996-10-31,319976.0,65.4,8005.000000000001
1996-11-01,319976.0,65.4,8005.000000000001
1996-11-02,319976.0,65.4,8005.000000000001
1996-11-03,319976.0,65.4,8005.000000000001
1996-11-04,319976.0,65.4,8005.000000000001
1996-11-05,319976.0,65.4,8005.000000000001
1996-11-06,319976.0,65.4,8005.000000000001
1996-11-07,319976.0,65.4,8005.000000000001
1996-11-08,319976.0,65.4,8005.000000000001
1996-11-09,319976.0,65.4,8005.000000000001
1996-11-10,319976.0,65.4,8005.000000000001
1996-11-11,319976.0,65.4,8005.000000000001
1996-11-12,319976.0,65.4,8005.000000000001
1996-11-13,319976.0,65.4,8005.000000000001
1996-11-14,319976.0,65.4,8005.000000000001
1996-11-15,319976.0,65.4,8005.000000000001
1996-11-16,319976.0,65.4,8005.000000000001
1996-11-17,319976.0,65.4,8005.000000000001
1996-11-18,319976.0,65.4,8005.000000000001
1996-11-19,319976.0,65.4,8005.000000000001
1996-11-20,319976.0,65.4,8005.000000000001
1996-11-21,319976.0,65.4,8005.000000000001
1996-11-22,319976.0,65.4,8005.000000000001
1996-11-23,319976.0,65.4,8005.000000000001
1996-11-24,319976.0,65.4,8005.000000000001
1996-11-25,319976.0,65.4,8005.000000000001
1996-11-26,319976.0,65.4,8005.000000000001
1996-11-27,319976.0,65.4,8005.000000000001
1996-11-28,319976.0,65.4,8005.000000000001
1996-11-29,319976.0,65.4,8005.000000000001
1996-11-30,319976.0,65.4,8005.000000000001
1996-12-01,319976.0,65.4,8005.000000000001
1996-12-02,319976.0,65.4,8005.000000000001
1996-12-03,319976.0,65.4,8005.000000000001
1996-12-04,319976.0,65.4,8005.000000000001
1996-12-05,319976.0,65.4,8005.000000000001
1996-12-06,319976.0,65.4,8005.000000000001
1996-12-07,319976.0,65.4,8005.000000000001
1996-12-08,319976.0,65.4,8005.000000000001
1996-12-09,319976.0,65.4,8005.000000000001
1996-12-10,319976.0,65.4,8005.000000000001
1996-12-11,319976.0,65.4,8005.000000000001
1996-12-12,319976.0,65.4,8005.000000000001
1996-12-13,319976.0,65.4,8005.000000000001
1996-12-14,319976.0,65.4,8005.000000000001
1996-12-15,319976.0,65.4,8005.000000000001
1996-12-16,319976.0,65.4,8005.000000000001
1996-12-17,319976.0,65.4,8005.000000000001
1996-12-18,319976.0,65.4,8005.000000000001
1996-12-19,319976.0,65.4,8005.000000000001
1996-12-20,319976.0,65.4,8005.000000000001
1996-12-21,319976.0,65.4,8005.000000000001
1996-12-22,319976.0,65.4,8005.000000000001
1996-12-23,319976.0,65.4,8005.000000000001
1996-12-24,319976.0,65.4,8005.000000000001
1996-12-25,319976.0,65.4,8005.000000000001
1996-12-26,319976.0,65.4,8005.000000000001
1996-12-27,319976.0,65.4,8005.000000000001
1996-12-28,319976.0,65.4,8005.000000000001
1996-12-29,319976.0,65.4,8005.000000000001
1996-12-30,319976.0,65.4,8005.000000000001
1996-12-31,319976.0,65.4,8005.000000000001
1997-01-01,333627.0,64.2,8311.0
1997-01-02,333627.0,64.2,8311.0
1997-01-03,333627.0,64.2,8311.0
1997-01-04,333627.0,64.2,8311.0
1997-01-05,333627.0,64.2,8311.0
1997-01-06,333627.0,64.2,8311.0
1997-01-07,333627.0,64.2,8311.0
1997-01-08,333627.0,64.2,8311.0
1997-01-09,333627.0,64.2,8311.0
1997-01-10,333627.0,64.2,8311.0
1997-01-11,333627.0,64.2,8311.0
1997-01-12,333627.0,64.2,8311.0
1997-01-13,333627.0,64.2,8311.0
1997-01-14,333627.0,64.2,8311.0
1997-01-15,333627.0,64.2,8311.0
1997-01-16,333627.0,64.2,8311.0
1997-01-17,333627.0,64.2,8311.0
1997-01-18,333627.0,64.2,8311.0
1997-01-19,333627.0,64.2,8311.0
1997-01-20,333627.0,64.2,8311.0
1997-01-21,333627.0,64.2,8311.0
1997-01-22,333627.0,64.2,8311.0
1997-01-23,333627.0,64.2,8311.0
1997-01-24,333627.0,64.2,8311.0
1997-01-25,333627.0,64.2,8311.0
1997-01-26,333627.0,64.2,8311.0
1997-01-27,333627.0,64.2,8311.0
1997-01-28,333627.0,64.2,8311.0
1997-01-29,333627.0,64.2,8311.0
1997-01-30,333627.0,64.2,8311.0
1997-01-31,333627.0,64.2,8311.0
1997-02-01,333627.0,64.2,8311.0
1997-02-02,333627.0,64.2,8311.0
1997-02-03,333627.0,64.2,8311.0
1997-02-04,333627.0,64.2,8311.0
1997-02-05,333627.0,64.2,8311.0
1997-02-06,333627.0,64.2,8311.0
1997-02-07,333627.0,64.2,8311.0
1997-02-08,333627.0,64.2,8311.0
1997-02-09,333627.0,64.2,8311.0
1997-02-10,333627.0,64.2,8311.0
1997-02-11,333627.0,64.2,8311.0
1997-02-12,333627.0,64.2,8311.0
1997-02-13,333627.0,64.2,8311.0
1997-02-14,333627.0,64.2,8311.0
1997-02-15,333627.0,64.2,8311.0
1997-02-16,333627.0,64.2,8311.0
1997-02-17,333627.0,64.2,8311.0
1997-02-18,333627.0,64.2,8311.0
1997-02-19,333627.0,64.2,8311.0
1997-02-20,333627.0,64.2,8311.0
1997-02-21,333627.0,64.2,8311.0
1997-02-22,333627.0,64.2,8311.0
1997-02-23,333627.0,64.2,8311.0
1997-02-24,333627.0,64.2,8311.0
1997-02-25,333627.0,64.2,8311.0
1997-02-26,333627.0,64.2,8311.0
1997-02-27,333627.0,64.2,8311.0
1997-02-28,333627.0,64.2,8311.0
1997-03-01,333627.0,64.2,8311.0
1997-03-02,333627.0,64.2,8311.0
1997-03-03,333627.0,64.2,8311.0
1997-03-04,333627.0,64.2,8311.0
1997-03-05,333627.0,64.2,8311.0
1997-03-06,333627.0,64.2,8311.0
1997-03-07,333627.0,64.2,8311.0
1997-03-08,333627.0,64.2,8311.0
1997-03-09,333627.0,64.2,8311.0
1997-03-10,333627.0,64.2,8311.0
1997-03-11,333627.0,64.2,8311.0
1997-03-12,333627.0,64.2,8311.0
1997-03-13,333627.0,64.2,8311.0
1997-03-14,333627.0,64.2,8311.0
1997-03-15,333627.0,64.2,8311.0
1997-03-16,333627.0,64.2,8311.0
1997-03-17,333627.0,64.2,8311.0
1997-03-18,333627.0,64.2,8311.0
1997-03-19,333627.0,64.2,8311.0
1997-03-20,333627.0,64.2,8311.0
1997-03-21,333627.0,64.2,8311.0
1997-03-22,333627.0,64.2,8311.0
1997-03-23,333627.0,64.2,8311.0
1997-03-24,333627.0,64.2,8311.0
1997-03-25,333627.0,64.2,8311.0
1997-03-26,333627.0,64.2,8311.0
1997-03-27,333627.0,64.2,8311.0
1997-03-28,333627.0,64.2,8311.0
1997-03-29,333627.0,64.2,8311.0
1997-03-30,333627.0,64.2,8311.0
1997-03-31,333627.0,64.2,8311.0
1997-04-01,333627.0,64.2,8311.0
1997-04-02,333627.0,64.2,8311.0
1997-04-03,333627.0,64.2,8311.0
1997-04-04,333627.0,64.2,8311.0
1997-04-05,333627.0,64.2,8311.0
1997-04-06,333627.0,64.2,8311.0
1997-04-07,333627.0,64.2,8311.0
1997-04-08,333627.0,64.2,8311.0
1997-04-09,333627.0,64.2,8311.0
1997-04-10,333627.0,64.2,8311.0
1997-04-11,333627.0,64.2,8311.0
1997-04-12,333627.0,64.2,8311.0
1997-04-13,333627.0,64.2,8311.0
1997-04-14,333627.0,64.2,8311.0
1997-04-15,333627.0,64.2,8311.0
1997-04-16,333627.0,64.2,8311.0
1997-04-17,333627.0,64.2,8311.0
1997-04-18,333627.0,64.2,8311.0
1997-04-19,333627.0,64.2,8311.0
1997-04-20,333627.0,64.2,8311.0
1997-04-21,333627.0,64.2,8311.0
1997-04-22,333627.0,64.2,8311.0
1997-04-23,333627.0,64.2,8311.0
1997-04-24,333627.0,64.2,8311.0
1997-04-25,333627.0,64.2,8311.0
1997-04-26,333627.0,64.2,8311.0
1997-04-27,333627.0,64.2,8311.0
1997-04-28,333627.0,64.2,8311.0
1997-04-29,333627.0,64.2,8311.0
1997-04-30,333627.0,64.2,8311.0
1997-05-01,333627.0,64.2,8311.0
1997-05-02,333627.0,64.2,8311.0
1997-05-03,333627.0,64.2,8311.0
1997-05-04,333627.0,64.2,8311.0
1997-05-05,333627.0,64.2,8311.0
1997-05-06,333627.0,64.2,8311.0
1997-05-07,333627.0,64.2,8311.0
1997-05-08,333627.0,64.2,8311.0
1997-05-09,333627.0,64.2,8311.0
1997-05-10,333627.0,64.2,8311.0
1997-05-11,333627.0,64.2,8311.0
1997-05-12,333627.0,64.2,8311.0
1997-05-13,333627.0,64.2,8311.0
1997-05-14,333627.0,64.2,8311.0
1997-05-15,333627.0,64.2,8311.0
1997-05-16,333627.0,64.2,8311.0
1997-05-17,333627.0,64.2,8311.0
1997-05-18,333627.0,64.2,8311.0
1997-05-19,333627.0,64.2,8311.0
1997-05-20,333627.0,64.2,8311.0
1997-05-21,333627.0,64.2,8311.0
1997-05-22,333627.0,64.2,8311.0
1997-05-23,333627.0,64.2,8311.0
1997-05-24,333627.0,64.2,8311.0
1997-05-25,333627.0,64.2,8311.0
1997-05-26,333627.0,64.2,8311.0
1997-05-27,333627.0,64.2,8311.0
1997-05-28,333627.0,64.2,8311.0
1997-05-29,333627.0,64.2,8311.0
1997-05-30,333627.0,64.2,8311.0
1997-05-31,333627.0,64.2,8311.0
1997-06-01,333627.0,64.2,8311.0
1997-06-02,333627.0,64.2,8311.0
1997-06-03,333627.0,64.2,8311.0
1997-06-04,333627.0,64.2,8311.0
1997-06-05,333627.0,64.2,8311.0
1997-06-06,333627.0,64.2,8311.0
1997-06-07,333627.0,64.2,8311.0
1997-06-08,333627.0,64.2,8311.0
1997-06-09,333627.0,64.2,8311.0
1997-06-10,333627.0,64.2,8311.0
1997-06-11,333627.0,64.2,8311.0
1997-06-12,333627.0,64.2,8311.0
1997-06-13,333627.0,64.2,8311.0
1997-06-14,333627.0,64.2,8311.0
1997-06-15,333627.0,64.2,8311.0
1997-06-16,333627.0,64.2,8311.0
1997-06-17,333627.0,64.2,8311.0
1997-06-18,333627.0,64.2,8311.0
1997-06-19,333627.0,64.2,8311.0
1997-06-20,333627.0,64.2,8311.0
